place_name,address,lat,lon,tags,description,category_clean,governorateId
Abkehr Saa,,30.050666,31.240309,"fast_food, budget, popular, local","Abkehr Saa is a fast‑food restaurant located on Pyramids Street in downtown Cairo, offering a variety of Egyptian dishes with both take‑away and walk‑in service. The menu is available in English and Arabic, and meals are prepared fresh with large portions at reasonable prices.",food_drink,9
Gad,,30.0452386,31.2402439,"fast_food, budget, local, takeaway","Gad is super cheap, Egyptian fast food. Vegans and vegetarians can order ful (fava beans), hummus, or falafel, stuffed in pita bread. Menu is in Egyptian and they speak little English. Open Mon-Thu 9:00am-11:00pm, Fri 2:00pm-11:00pm, Sat-Sun 9:00am-11:00pm.",food_drink,9
Kapri,,30.0499524,31.2418653,"cafe, cozy, quiet","Nestled on a quiet street in the heart of Cairo, this charming café offers a delightful escape from the bustling city life. Patrons praise the welcoming atmosphere, highlighting it as a comfortable spot for both relaxation and productivity. Whether you're in the mood for a robust cappuccino or their renowned Turkish coffee, you'll find an impressive array of beverages that cater to every palate. Many visitors have noted that the cappuccino is particularly commendable, offering a rich and satisfying taste that invites a return visit.",food_drink,9
MacDonalds,,30.0499257,31.2422301,"fast_food, restaurant, family_friendly","McDonald's, Cairo Alex Desert Rd., Phone and Address | Fast Food | Egypt Yellow Pages McDonald's branches on elmenus.com, Cairo, Egypt | Restaurant Menu",food_drink,9
Café Al Bustan,,30.0468767,31.2386983,"cafe, popular, local, budget, cozy","""Zahrat El Bustan"" is my favorite qahwa, or coffee shop, in downtown Cairo. It has built up quite a reputation for itself in the 80 years it's been open. The best awahagyin town, close to Tahrir, is a spot where protesters and political dissidents often come by before demonstrations or to catch key political speeches on the one tiny TV. Drinks cost 3-6 LE and sheesha costs 10 LE.",food_drink,9
Lifeguard,,30.0649498,31.2053704,"cafe, bakery, family_friendly, cozy","Lifeguard is a cafe situated in Cairo, offering a variety of baked goods and light meals. The venue is located near notable landmarks such as Dandy Mega Mall in Maadi, providing both dine-in and takeaway options. Its menu features sweet pastries, desserts, and coffee, catering to families and individuals seeking a cozy spot. The cafe emphasizes a relaxed atmosphere and friendly service.",food_drink,9
Ful Cart,,30.0649034,31.2051316,"fast_food, popular, local, takeaway","Ful Cart is a venue located in Egypt with geographic coordinates 30.0649034, 31.2051316. The surrounding area is documented in scraped web content that lists fast‑food options in the Cairo Governorate. The place appears in guides highlighting Egyptian street food, suggesting it offers traditional dishes. No further specifics about the establishment are provided in the extracted material.",food_drink,9
Gad,,30.0527998,31.2429124,"fast_food, budget, takeaway, local","Gad is a budget Egyptian fast‑food chain located on 13 Sharia 26 July in Cairo, offering cheap meals such as ful, hummus, and stuffed pita with tameya. It operates from 9:00 am‑11:00 pm (Mon‑Thu), 2:00 pm‑11:00 pm (Fri), and 9:00 am‑11:00 pm (Sat‑Sun). The menu is primarily in Egyptian Arabic, with limited vegan options, and the price per item is around 6.50 EGP (≈0.21 USD).",food_drink,9
Spotaia,,30.0653896,31.2018837,"restaurant, cafe, takeaway","Spotaia is an upcoming eatery located in Al-Mukattam City, Cairo Governorate, Egypt. The venue offers Egyptian cuisine with indoor seating, in-store pickup, and reservation services. Its modern setup aims to provide a unique dining experience in the heart of the city.",food_drink,9
Time Out,,30.0655623,31.2015927,"restaurant, touristic, popular","Time Out is located in Cairo, Egypt, within the historic Khan El Khalili district. The venue operates under the new 9 p.m. curfew that mandates most commercial premises to close by 9 p.m., leading to early closures for many nearby establishments. Despite this, some nearby restaurants remain open later, illustrating the varied impact on the area.",food_drink,9
Oraby City Drink,,30.0641063,31.2052694,"juice, takeaway, delivery","Oraby City Drink is a juice shop located at 33 Ahmed Orabi Street in Mohandessin, Giza, beside the El Shabrawy Restaurant. The outlet serves fresh juices and other beverages, offering dine‑in, takeaway, and delivery services. It appears in local guides as a spot for drinks and light meals in Cairo.",food_drink,9
Spectra,,30.0892244,31.3126865,"luxury, popular, cozy","Fancy and Fine-Dining, Keep Your Memories With Us. As the team of Spectra Restaurant & Cafe, we aim to promote the food industry through the branches we establish and through the new dishes that we are proud and honored to present to you through our branches. Spectra is one of the most famous restaurants and cafes in Egypt that provide fresh and fine-dining food, for more than 20 years serving food that suits the tastes of our customers, and 15 branches to be the nearest restaurants for our customers to share every moment with them.",food_drink,9
Semsema,,30.0334178,31.2118646,"fast_food, delivery, family_friendly","Semsema is a fast‑food restaurant located on 6th of October Street in Giza, Egypt, with branches near the Deutsche Evangelische Oberschule and inside Ahram Mall. It offers home delivery and dine‑in options, serving items such as shawarma. The business is listed on Egypt Yellow Pages with multiple branch locations in Giza.",food_drink,10
Coffee Island,,30.059023,31.2245168,"cafe, takeaway, delivery","Are you in Egypt? You can enjoy unique Arabica specialty coffee in any of the 5 Coffee Island Coffee Shops. You can also find freshly coffee beans for the house! Take it with delivery at home or take away, wherever you are using online Order service!",food_drink,9
La Poire,,30.0601295,31.2214925,"cafe, cozy, local","La Poire Cafe, nestled in the heart of downtown Cairo, offers a delightful atmosphere for coffee lovers and casual diners alike. Located at 27 Abd El-Khalik Tharwat in Al Fawalah, this cafe provides a charming setting that draws both locals and visitors seeking a peaceful escape.",food_drink,9
Coffee Berry,,30.0593973,31.2229825,"cafe, restaurant, delivery","Coffee Berry is a coffee shop located in Zamalek, Cairo, Egypt. It offers a menu of coffee drinks and light meals, available for online ordering and delivery.",food_drink,9
Mr Wok,,30.0604861,31.2205841,"fast_food, takeaway, delivery","Fresh, tasty and nutritious, Mr Wok is good-to-go Asian food whipped up your way! Located on 26th July Street Zamalek. 01066780006 / 01066809994",food_drink,9
Batates & Zalabya,,30.0615497,31.2190225,"restaurant, fast_food, cozy","a restaurant known for blending traditional tastes with a modern twist. Whether you're craving a quick bite or a full meal, the menu here promises something special and unique. Right Now: Call to reserve a table: +20 2 25873088",food_drink,9
Rokn Elsham,,30.0632676,31.2033539,"budget, fast_food, takeaway","This place is excellent value for the price. Real Egyptian fast food for a crazy low price. Pro tip, DO NOT order out in front of the place, walk in the door, go up stairs, sit at a table to order (so you can actually eat there).",food_drink,4
sahlala,,30.0629766,31.2037787,"local, budget, popular","Third Industrial Area No(6-7)Zone Block; 16 Ahmed el sayd metwaly chif custome proker 03-4622213 0100-0784671 03-4622214 a.elsaied@sahinleregypt.com. Plot No. 1/5/5 & 1/5/6 Nefertiti St. - Industrial Area A2 - 10th Of Ramadan City - Egypt Moustafa Ahmed Khalil Business Development Mg. Mostafa Ahmed Khalil Chairman 02-4730655 01222139886 02-2203111 salma@hotmail.com 177 Nasr City Leather products Farag Industry Industrial Zone Area 14, Block E - Free Zone - Nasr City Ahmed Farag Mohamed Saleh Chairman 02-3414802 01001787371 02-2203111 salma@hotmail.com 177 Port Said Textile & textile articles Farag Industry Industrial Zone Area 14, Block E - Free Zone - Nasr City.",other,4
KFC,,30.0723042,31.2213741,"fast_food, family_friendly, takeaway, popular","KFC is a global fast‑food chain known for its variety of chicken meals, sandwiches, salads and side dishes. The outlet featured in the scraped data is located at 108 Hassan El Maamoun Street in the Nasr City district of Cairo, situated opposite the Al Ahly Club. It offers standard KFC menu items with convenient dine‑in and takeaway options.",food_drink,9
Pottery Cafe,,30.0645257,31.2157519,"cafe, cozy, family_friendly","Pottery Cafe is a Egyptian café chain that was established in 1999 and has grown to include numerous locations across Cairo, Maadi, Heliopolis, and other districts. The cafés offer a variety of coffee drinks, light meals, and baked goods in a relaxed, cozy atmosphere. Many outlets are situated within shopping malls, hotels, and commercial complexes, making them accessible to both locals and visitors. The brand emphasizes quality beverages and a friendly service experience.",food_drink,9
coffee bean,,30.0642701,31.2158584,"cafe, cozy, popular, local","The Coffee Bean & Tea Leaf® is a modern global beverage brand who inspires new possibilities through flavors and experiences from around the world. It is our commitment to bringing the flavors of the world to your neighborhood through inspired takes on coffee, tea, and contemporary culture. Our cafés are a place where everyone can feel welcome, get comfortable, and be inspired.",food_drink,9
ROSSINI,,30.0918654,31.3405912,"restaurant, popular, local","Rossini is a Mediterranean-style restaurant located in a villa in Heliopolis, Cairo. It has built a solid reputation and a wide network of loyal customers over the years. The venue offers Italian cuisine in a stylish setting.",food_drink,9
VIKING,,30.0916535,31.3408863,"restaurant, popular, local","Viking is a restaurant situated at 70 Omar Ibn El Khattab Street Extension, behind El Tawheed and El Nour Tivoli Plaza Mall in Cairo, Egypt. Reviewers have noted that it offers sushi with good quantity and quality, though some have experienced poor service and long wait times. The location is within a busy commercial area.",food_drink,9
innen Cafe & Restaurant,,30.0795548,31.3402439,"restaurant, family_friendly, cozy, kid_friendly, local","The venue is an Egyptian-themed restaurant located on Nan’erjing Street in Shenhe District, Shenyang. It offers unique Middle Eastern cuisine prepared by an Egyptian chef, featuring cozy décor and a family-run atmosphere.",food_drink,9
Caracas Cafe,,29.9559941,31.2615635,"cafe, restaurant, local","Caracas Cafe is a cafe and coffee shop located in Egypt, offering multiple branches across Cairo and Giza. Its locations include Villa 65 Rd. 9 near CIB Bank in Maadi, The Waterway Compound in New Cairo, and Arkan Plaza Mall in 6th of October. The establishment is listed under categories such as Cafes and Coffee Shops and Lebanese Restaurants.",food_drink,10
Abou El Seed,,30.0594437,31.2242493,"restaurant, cozy, popular","Abou El Sid Oriental Restaurant is one of Cairo’s most recognized Egyptian restaurants. Serving authentic Egyptian cuisine that ventures back to the Fatimid Empire, credited to the man himself, Abou El Sid, who lived and cooked in the Fatimid Cairo. Abou El Sid (also written Abu El Seed) restaurant in Zamalek is dark and cavernous, with an ambiance that harkens back to the1940s.",food_drink,9
Deals,,30.0598387,31.2240081,"restaurant, cafe, budget","Deals is a platform that lists commercial properties for sale, specializing in restaurants and cafes across Egypt. It highlights opportunities in prime locations such as New Cairo, Fifth Settlement, and Nasr City, offering details on size, payment options, and furnishings. The listings include various sizes ranging from 20 m² to over 400 m², with cash or installment payment options.",food_drink,9
5 Bells,,30.0647414,31.2173473,"cozy, outdoor_seating, romantic","Five Bells is a restaurant in Zamalek, Cairo, featuring a garden terrace surrounded by trees and a fountain. It offers Egyptian mezze, cocktails, and live piano music, and has been operating since the 1970s.",food_drink,9
La Pietra,,30.0562792,31.19981,"cozy, family_friendly, outdoor_seating, popular",We enjoyed an evening with family at an outdoor table at La Pietra. Milano pasta and cream soup with chicken pieces were great. Madera is the best birthday cake maker ever.,food_drink,9
ogo cafe,,30.0678392,31.2025722,"cafe, cozy, family_friendly","ogo cafe is listed in the Egypt Yellow Pages directory under cafes and coffee shops. It is situated on Omar Ibn El Khattab Street in the Nasr City district of Cairo, inside Citystars Mall on the first floor.",food_drink,9
Baladina,,29.9745973,31.2342888,"restaurant, cafe, local","Baladina is a restaurant and cafe located in the heart of Somabay Marina and also listed at The Nile Front in Cairo, Egypt. It offers an authentic culinary experience with oriental food and coffee shop services.",food_drink,9
قهوه افريكانو,,30.0738988,31.2819087,"historical_site, quiet, cozy","Cafe Riche feels like a relic of a bygone era. It is usually quiet, with couples chatting in hushed tones over a drink, while several servers dressed in historic Nubian attire [...] . The brunch menu offers delicious eggs and shakshuka alongside sweet treats including pancakes, waffles, and three varieties of french toast.",food_drink,9
keif,,30.0864199,31.3413162,"cozy, restaurant, popular","If you're in Tripoli, Lebanon, and looking for a cozy spot to unwind with a wide range of delicious options, Keif Restaurant is definitely worth considering. Located at DAM WFAREZ, Keif offers a relaxed atmosphere that suits all kinds of dining experiences. Whether you're looking for a casual meal or something a bit more special, this place has it all.",food_drink,9
سوق الاسماك المنيب,,29.9895242,31.2092622,"local, cozy, family_friendly","# Apple Maps

Have a Business on Maps?

Manage Your Business

# المنيب

# المنيب

Bookstore

DirectionsCall

More

Claim This Place

## Details

### Phone

+20 11 1324 1432

### Address

Gamal Suliman Street 15

Claim This Place",other,10
horany fish,,30.0514488,31.004429,"restaurant, takeaway, delivery","El Horany Fish is a seafood restaurant located in Giza, Egypt, offering a variety of marine dishes across multiple branches. It provides dine‑in, delivery, and takeaway services with a focus on fresh seafood. The restaurant is known for its several locations, including El Nozha Street and El Rayhana Plaza Center in 6th of October, Giza.",food_drink,10
قهوة المعلم احمد يونس,,30.0535885,31.2010716,"cafe, cozy, popular","Кафе قهوة المعلم احمد يونس по адресу мухафаزة Эль-غيزا, Эль-غيزا, كвесна Эль-Аغوز, Эль موحانـدسـن, улица Осман Ибن أفфан, ☎️ +20 2334 521 42. ما تيجوا ناخد جولة في المكان مع المعلم يونس مستاكنك ♥️ #احنا_قدام_محطة_وادي النيل hak dlael el esfheer: 0233452142 / 01062419204 واتساب : https://wa.me/",food_drink,9
KFC,,30.0549715,31.2043785,"fast_food, family_friendly, takeaway","KFC is a fast‑food outlet situated at 108 Hassan El Maamoun St., 6th Zone, Nasr City, Cairo, directly opposite Al Ahly Club. The location offers a range of chicken meals and related menu items typical of KFC outlets. Customers can contact the branch via phone or visit for dine‑in, takeaway, and delivery options.",food_drink,9
عروس البحر,,30.0630878,31.2074313,"restaurant, budget, family_friendly","The best cheap eats in Hurghada
The best breakfast and brunch in Hurghada",food_drink,27
أبو ردة,,30.0416327,31.1981283,"restaurant, cozy, local","The cozy atmosphere of this Egyptian eatery is ideal for a productive business dinner. Amenities like nearby restaurants, recreational spaces, and transportation options. Assess the quality of infrastructure and technology available in the area.",food_drink,4
الوالي,,30.0863674,31.2169121,"cafe, restaurant, popular, local","Brunch is the meal you eat between breakfast and lunch, it's the combination of those meals, but it's not just that! It has evolved into a symbol of indulgence, leisurely weekends, and special occasions. The الوالي is listed among the top brunch spots in Egypt, joining Daily Dose Cafe, 30 North cafe, Qahwa, Oldish, and Cafe Cornish.",food_drink,9
Starbucks,,30.068973,31.3444914,"cafe, takeaway, popular","Starbucks operates multiple outlets across Cairo, offering drive‑thru and indoor seating in popular malls such as Swell Lake Mall, The Hub, The Yard, One Kattameya, Open Air Mall Madinaty, and Point 90. Each location is situated in lively neighborhoods like Nasr City, Al‑Hay Al‑Asher, and New Cairo, providing convenient access to coffee and light fare. Hours typically run from early morning until midnight, with some sites opening as early as 7:00 AM and closing near 12:00 AM.",food_drink,9
Bon shaheen mdint masr,,30.0609805,31.3377354,"cafe, bakery, takeaway, delivery","Bon shaheen mdint masr is a coffee shop located in Egypt. It operates multiple store locations in Cairo, including Dokki, Nasr City, Heliopolis, and Sheikh Zayed. The establishment appears in listings of the best coffee shops, bakeries, and casual dining options in Cairo.",food_drink,9
Didos Al Dente,,30.0687987,31.2194106,"restaurant, budget, local","If you're craving authentic Italian cuisine, Didos Al Dente in Zamalek, Cairo, offers a delightful culinary experience, though with a few caveats. The restaurant specializes in pasta dishes that many customers rave about. Reviewers like shrouk akram praise the flavorful pasta varieties, highlighting the generous portions and reasonable prices, suggesting that their pasta is the standout choice. Meanwhile, John Shenoda and esraa fathy appreciate individual pasta dishes like the shrimp pasta and lasagna, both of which received high marks for taste and preparation.",food_drink,9
Ziznia,,30.0162032,31.2128602,"cafe, family_friendly, cozy, budget, outdoor_seating","The true highlight at Zizinia Cafe is its expertly brewed Turkish coffee. Beyond the signature coffee, the café welcomes a diverse crowd—from families enjoying the garden space to pet owners who appreciate the relaxed, dog-friendly environment. The garden offers a tranquil setting, perfect for unwinding or engaging in conversation over a cup of well-crafted coffee. Discover Zizinia Cafe located in Al Haram, Giza, where affordability meets a warm atmosphere.",food_drink,10
Sola Cafe & Restaurant,,30.0795538,31.3403102,"cafe, restaurant, family_friendly","Sola Cafe & Restaurant is located at 1 39 Mohy El Din Abu El Ezz Street, Dokki Zeera – Maadi 1 23 Rd. 205, Beside Seoudi Market, Maadi. The venue offers a menu featuring Raspberry and other desserts. It is situated beside KFC Restaurant in the Maadi district.",food_drink,9
Sahlala,,30.0493945,31.3290258,"local, popular, touristic","Sahlala is an industrial enterprise situated in the Third Industrial Area of the 10th of Ramadan City, Egypt. The company operates across multiple zones, offering services and products that include textile manufacturing, leather goods, and specialized chemicals. Its presence spans plots within Industrial Area A2 and various free zones, supporting a range of commercial activities. The organization maintains contact information and administrative offices throughout these locations.",other,9
Free time,,30.0888611,31.2178695,"cozy, family_friendly, local",Free Time Atlantis Restaurant & Cafe. Cafes and Coffee Shops Fast Food Restaurants Restaurants Eat Out. Phone Number Get Directions,food_drink,9
قهوه فى المعادى جنب عادل,,29.9664018,31.2528593,"cafe, family_friendly, local","Brunch is the meal you eat between breakfast and lunch, it's the combination of those meals, but it's not just that! It has evolved into a symbol of indulgence, leisurely weekends, and special occasions. In Egypt, people attained the concept of brunch from a long time ago. يمكنك الاستمتاع بوقت لطيف بالخروج فى أحد كافيهات المعادى.",food_drink,9
n2 lab ice cream,,30.0747694,31.340758,"cafe, family_friendly, kid_friendly, popular","N2 Lab is the first liquid nitrogen ice cream in Egypt. It offers a unique experience with flavors like Mocha, served at Rd. 9, Thakanat El Maadi. The shop combines modern design with a focus on innovative frozen desserts.",other,9
Pizza Hut,,30.0628896,31.2737894,"restaurant, fast_food, delivery, family_friendly, takeaway","Pizza Hut is a fast‑food restaurant serving pizzas, sides, and desserts in multiple locations across Cairo and Giza, Egypt. The restaurant operates from 8:00 AM to 11:45 PM daily, offering both dine‑in and takeaway options. Customers can order online for delivery.",food_drink,9
Costa Coffee,,30.0490794,31.2421766,"cafe, cozy, popular","Costa Coffee is an international coffee shop chain that originated in Italy in 1971 and has grown to become a leading name in Egypt. The brand uses slow‑roasted coffee beans for 22 minutes to achieve a smoother flavor. Its outlets are located in shopping malls and city centers across Greater Cairo, including locations within City Centre Alexandria, Al‑Rehab City, and Green Plaza Mall. The cafés provide a comfortable environment suitable for work and relaxation.",food_drink,9
KFC,,30.0503238,31.2413391,"fast_food, restaurant, delivery","108 Hassan El Maamoun St., 6th Zone, Nasr city, Cairo In Front Of Al Ahly Club  Phone Number Get Directions Websites Show Map  DISCOVER SIMILAR BUSINESSES NEAR YOU!",food_drink,9
KFC,,30.0973389,31.3383834,"fast_food, family_friendly, takeaway, budget","KFC is a fast‑food restaurant located at 108 Hassan El Maamoun St., 6th Zone, Nasr city, Cairo, in front of Al Ahly Club. The venue offers a selection of chicken meals, sides, and beverages typical of the global KFC menu. It operates as part of a widespread network of branches across Cairo and surrounding areas. The restaurant provides dine‑in, takeaway, and delivery options to its customers.",food_drink,9
The Ferakh,,30.0819677,31.3353067,"fast_food, delivery, restaurant","The Ferakh is listed as Fast Food, Restaurants, Restaurants Eat Out, and Restaurants Home Delivery. It is located in Hadayek El Kobba, Egypt, and provides options for email contact, info updates, and writing reviews. The business invites customers to discover similar venues and submit feedback.",food_drink,9
Starbucks,,30.0160267,31.0009487,"cafe, takeaway, popular","Starbucks is a coffee chain branch located in Cairo, Egypt, offering drive‑thru service and operating typically from early morning until midnight. It is situated in several venues across the city, such as The Drive by the Waterway in Nasr City, The Hub, The Yard Mall, Mall of Egypt, and other locations.",food_drink,9
7wawshy el rabee3,,30.0859441,31.2193799,"restaurant, delivery, family_friendly, budget",Menu delivery - hotline - Hawawshey El Rabee3. Egyptian Cuisine. Open 2:00PM – 2:00AM,food_drink,10
كافيه نغم,,29.9593449,30.9294464,"cafe, cozy, budget","Nagham Cafe is a coffee shop located in 6 October City, Egypt. It offers coffee and light meals, is open at all times, and can be contacted via phone number +20 11 00109191. The venue appears to be a local spot frequented by residents.",food_drink,10
Burger factory,,30.0598883,31.2220147,"fast_food, family_friendly, cozy, takeaway, delivery","The Burger Factory is a fast‑food restaurant located on 26th July Street at the intersection of Hassan Sabry Street in Zamalek, Cairo. It offers burgers for dine‑in, takeaway, and delivery, catering to young families and couples. The venue is modest with a cozy interior and limited seating.",food_drink,9
STARBUCKS COFFEE,,29.9632251,30.926567,"cafe, takeaway, family_friendly, cozy","Starbucks coffee shop operates in multiple locations across Cairo, including Madinaty, New Cairo, and Mall of Egypt. The branches typically open from early morning until midnight, with varying hours such as 08:00 AM - 10:00 PM or 10:00 AM - 09:00 PM depending on the venue. Each location is situated in popular malls and areas, offering a range of coffee beverages and light meals.",food_drink,9
ابو رحمه,,29.9583157,30.9008865,"restaurant, fast_food, local","Abou Ramy Restaurant is a Sandwich Shop located at El Tayaran St 3 in Cairo, Egypt. It operates daily from 10:00AM to 2:30AM. The restaurant can be found on Facebook and contacted via +20 10 1902 2061.",food_drink,9
El fishawi,,30.0268441,31.2416947,"cafe, historical_site, local","El Fishawy Cafe has been serving tea, coffee, and sheesha to locals and travelers for over two centuries. The cafe, named after its first owner, has been run by successive generations of the same family over at least seven generations.",food_drink,9
Gawaher,,30.0397853,31.3324515,"quiet, local, touristic","Gawaher is associated with the Department of Computerized Banking and Financial Sciences at Palestine Technical University - Kadoorie in Tulkarm, Palestine. The institution focuses on research and education in banking, finance, and technology, contributing to regional academic development. Its activities align with topics such as cyber‑physical systems, IoT, and business process management.",other,9
Abou shakra,,30.0846437,31.3274906,"restaurant, takeaway, delivery, popular","Abou Shakra is an Egyptian restaurant located at 74 El Nasr St., Intersection Of El Laselky St., MAADI, CAIRO. It has branches in New Cairo, Giza, and other locations, offering grills, kofta, mezzas, and traditional Egyptian dishes. The listing includes phone numbers, website links, and delivery information.",food_drink,9
kfc chicken,,30.0543771,31.3419352,"fast_food, family_friendly, takeaway","KFC, Nasr City, Phone and Address | Fast Food | Egypt Yellow Pages Working hours: 08:00 AM - 11:45 PM El Bitash St.,In Front Of Omar Effendi EL BITASH, ALEXANDRIA 65 Safeya Zaghloul St.",food_drink,4
Pizza Hut,,30.0543882,31.3420297,"restaurant, takeaway, delivery, family_friendly","Pizza Hut operates multiple branches in Cairo, including a location at 30 Nasr Street, New Maadi, Mo'men Square, and is open from 12:00 PM to 08:45 PM on Saturdays through Fridays. The restaurant offers pizza and other items, with services including dine‑in, takeaway, and delivery.",food_drink,9
peking restaurant,,30.0551227,31.3429625,"restaurant, family_friendly, delivery, popular",Celebrating over 40 years of Chinese Cuisine in Egypt! Over the past four decades Peking has evolved and grown into a restaurant chain with an ongoing goal to provide the highest standard of cuisine and service in a warm and friendly atmosphere. We are part of the My Guide Network of Online & Mobile travel guides.,food_drink,9
McDonald's,,30.0520314,31.2414558,"fast_food, family_friendly, popular","I ordered home delivery lunch yesterday and breakfast today. Food is good especially the triple cheeseburger, famous Mac French fries, egg n cheese wrap and the delicious pancake which received with m. Sponsoring Iftar tents in Cairo, Delta, and Upper Egypt throughout Ramadan.",food_drink,9
Kentucky,,30.0872371,31.3081931,"fast_food, family_friendly, popular","KFC, Nasr City, Phone and Address | Fast Food | Egypt Yellow Pages. Of Makram Ebaid St., Inside El Serag City Mall 3, 1st Floor NASR CITY, CAIRO. KFC's website states: ""We have more than 25,000 KFC restaurants in over 145 countries and territories around the world."" They have 154 outlets in Egypt alone, as they added: ""In fact, every six hours, a new KFC restaurant opens somewhere in the world.""",food_drink,9
فلافل غازي,,30.044899,31.2518848,"restaurant, touristic, cozy","The perfect lighted ambiance, fresh air, and soothing fragrance attract a number of tourists to visit this place.

Samakmak restaurant was opened by a belle dancer and is currently known as one of the best restaurants in Egypt.

The restaurant is now renowned for its fish selections, their prawns, grilled salmon, and batter-fried calamari are among their best meals, and you must try them all.",food_drink,9
Tom & Basel,,30.0689179,31.3367294,"restaurant, budget, local","TOM & BASAL, Cairo - 8 Talaat Harb St. Beside Piraeus Bank Egypt - ATM - Restaurant Reviews, Photos & Phone Number - Tripadvisor. AfricaEgyptCairo Governorate TOM & BASAL, Cairo - 5 Rabaa Investment Bldgs. El Nasr Rd. Beside Mercato Mall - Restaurant Reviews & Photos - Tripadvisor. AfricaEgyptCairo GovernorateCairo.",food_drink,9
El Borg Seafood Restaurant,,30.0521397,31.3276493,"restaurant, restaurant, restaurant","The food at this restaurant in Port Said is really great—fresh, tasty, and well prepared. Fresh fish, shrimps, crabs, and squid... fast service and perfect cooking. Tayaran Street Nasr City, Cairo 11511 Egypt.",food_drink,9
Kanaka Cafe,,29.9587138,31.0893443,"cafe, restaurant, local","Kanaka Restaurant & Cafe is a cafe located on 23rd Of July Street in Port Tawfik, Suez, Egypt, behind the Green House Hotel. It is listed under Cafes and Coffee Shops and Fast Food Restaurants categories.",food_drink,6
Kushari Restaurant,,29.9775708,31.1437296,"restaurant, popular, local, touristic","The entire building in the third photo is this restaurant! This is a restaurant specializing in the traditional Egyptian dish Koshary🇪🇬 It is very popular with locals and tourists, and is a must-visit restaurant when you visit Egypt. It does not contain meat, so it is also popular with vegetarians. You can also adjust the spiciness with the condiments on the table.",food_drink,9
El Hadaba,,29.9726561,31.141029,"fast_food, restaurant, delivery",No Ratings Available. Be the first Reviewer! IS THIS YOUR BUSINESS? By claiming this business you can update your company information on this site.,food_drink,10
Tamasy lounge,,30.0478664,31.3403588,"restaurant, cafe, cozy","Tamasy lounge is a dining venue situated near Cairo Marriott in Cairo, offering an exceptional dining experience with delicious food and a great ambiance. It is located close to Esplanade Cafe Restaurant, making it a convenient spot for travelers seeking quality meals in the area.",food_drink,9
Hany hekaya 2,,30.0256187,31.2261028,"cafe, cozy, family_friendly","Hany hekaya 2 is a café in Giza Governorate, Egypt. It is situated near the government office Manial & Old Cairo Taxation Office. The venue is listed as a coffee shop and cafe in local directories.",food_drink,9
El Aelat,,30.0208563,31.2251958,"restaurant, local, family_friendly","El Aelat Restaurant is located at 14 Samir Sayed Ahmed Al Manyal Al Gharbi, Al Manial, Cairo 11511 Egypt. The listing includes call, map, review, and about sections, but currently there is no content for the restaurant.",food_drink,9
Hany hekaya 1,,30.0252648,31.2260406,"cafe, restaurant, cozy","Hekaya Cafe is located at 9 Nasser El Thawra Street in El Haram, Giza, Egypt. It falls under the Cafes and Coffee Shops Restaurants classification, indicating it serves coffee and light meals. Currently, the venue has no customer ratings, making it a fresh spot for locals seeking a casual coffee experience.",food_drink,10
Al-emam restaurnt,,30.0295329,31.2390331,"restaurant, takeaway, delivery","El Emam Restaurant is an Oriental Food establishment situated in the El Sayeda Zeinab district. It offers dine-in, take-away and home delivery services within the Egyptian capital. Currently no reviews or ratings are listed.",food_drink,9
Eish wa Malh,,30.0510222,31.2436954,"restaurant, cozy, local","Eish + Malh: A vibrant dining destination in Downtown Cairo offering diverse cuisine and live entertainment. Eish + Malh is a vibrant restaurant in Downtown Cairo that delights visitors with its eclectic menu and lively atmosphere, making it a must-visit for food lovers. pancakes seemed to be their specialty.",food_drink,9
Al ashry,,29.9555667,30.9247446,"local, popular, historical_site","Established 1983, Ashry Steel Group become one of the top five steel manufacturers/fabricators in Egypt and a well known steel fabricator in MENA region. Ashry Steel Group has the product mix/range from all steel products ""Steel Rebar's, Equal angles & Profiles"" and also fabrication of flat steel to produce different items ""Light Step Poles, ERW Tubes, Scaffolding, Structural towers, Cable Trays, Light/Heavy Beams"". Ashry Steel Group is one of the well known ""Steel Service Center"" as any fabrication process can be executed through Ashry Steel Group starting with studying of projects through consultation till installation of project.",other,9
Azar Hotek***,,30.0512617,31.2444065,"local, unknown",Local place with limited online information.,other,9
Hana Restaurant,,30.0615202,31.2221223,"local, unknown",Local place with limited online information.,other,9
Mince Burgers,,30.0654144,31.2211907,"local, unknown",Local place with limited online information.,other,9
MacDonalds,,30.0575781,31.2052009,"local, unknown",Local place with limited online information.,other,9
Dunkin' Donuts,,30.0528389,31.1965933,"local, unknown",Local place with limited online information.,other,9
Jungle Club,,29.8413658,31.3391126,"local, unknown",Local place with limited online information.,other,9
Koshary Achmat,,30.0582004,31.2486159,"local, unknown",Local place with limited online information.,other,9
The Courtyard Maadi,,29.9776776,31.2848812,"local, unknown",Local place with limited online information.,other,9
آخر ساعة,,30.0536373,31.243742,"local, unknown",Local place with limited online information.,other,9
cleopatra restaurant,"Al Jizah Governorate, Giza",29.9686578,31.1460241,"restaurant, family_friendly, touristic, luxury","Queen Cleopatra Restaurant & Coffee is a unique dining destination that blends history, culture, and gastronomy into one extraordinary experience. With its unbeatable location near the Pyramids of Giza, it remains a must-visit spot for those looking to enjoy authentic Egyptian cuisine with a view unlike any other.",food_drink,10
